"json_pointer","value_type","value","runtime_home","feeding_status","consumer_path","master_plan_effect"
"/helocHistory/2/v","number","190381.69","data.json","stored/rendered but not master-plan input","Plan/Deep Dive trend display","no"
"/helocHistory/3/m","string","May","data.json","stored/rendered but not master-plan input","Plan/Deep Dive trend display","no"
"/helocHistory/3/v","number","198578.57","data.json","stored/rendered but not master-plan input","Plan/Deep Dive trend display","no"
"/helocHistory/4/m","string","Jun","data.json","stored/rendered but not master-plan input","Plan/Deep Dive trend display","no"
"/helocHistory/4/v","number","195549.81","data.json","stored/rendered but not master-plan input","Plan/Deep Dive trend display","no"
"/helocHistory/5/m","string","Jul","data.json","stored/rendered but not master-plan input","Plan/Deep Dive trend display","no"
"/helocHistory/5/v","number","195684.37","data.json","stored/rendered but not master-plan input","Plan/Deep Dive trend display","no"
"/helocHistory/6/m","string","Aug","data.json","stored/rendered but not master-plan input","Plan/Deep Dive trend display","no"
"/helocHistory/6/v","number","198366.81","data.json","stored/rendered but not master-plan input","Plan/Deep Dive trend display","no"
"/helocHistory/7/m","string","Sep","data.json","stored/rendered but not master-plan input","Plan/Deep Dive trend display","no"
"/helocHistory/7/v","number","197777.65","data.json","stored/rendered but not master-plan input","Plan/Deep Dive trend display","no"
"/helocHistory/8/m","string","Oct","data.json","stored/rendered but not master-plan input","Plan/Deep Dive trend display","no"
"/helocHistory/8/v","number","197847.57","data.json","stored/rendered but not master-plan input","Plan/Deep Dive trend display","no"
"/helocHistory/9/m","string","Nov","data.json","stored/rendered but not master-plan input","Plan/Deep Dive trend display","no"
"/helocHistory/9/v","number","198858.82","data.json","stored/rendered but not master-plan input","Plan/Deep Dive trend display","no"
"/helocHistory/10/m","string","Dec","data.json","stored/rendered but not master-plan input","Plan/Deep Dive trend display","no"
"/helocHistory/10/v","number","202058.59","data.json","stored/rendered but not master-plan input","Plan/Deep Dive trend display","no"
"/helocHistory/10/note","string","Above the limit","data.json","stored/rendered but not master-plan input","Plan/Deep Dive trend display","no"
"/helocHistory/11/m","string","Jan 26","data.json","stored/rendered but not master-plan input","Plan/Deep Dive trend display","no"
"/helocHistory/11/v","number","202358.65","data.json","stored/rendered but not master-plan input","Plan/Deep Dive trend display","no"
"/helocHistory/11/note","string","Peak","data.json","stored/rendered but not master-plan input","Plan/Deep Dive trend display","no"
"/helocHistory/12/m","string","Feb","data.json","stored/rendered but not master-plan input","Plan/Deep Dive trend display","no"
"/helocHistory/12/v","number","188060.61","data.json","stored/rendered but not master-plan input","Plan/Deep Dive trend display","no"
"/helocHistory/12/note","string","$16,100 bonus paydown","data.json","stored/rendered but not master-plan input","Plan/Deep Dive trend display","no"
"/helocHistory/13/m","string","Mar","data.json","stored/rendered but not master-plan input","Plan/Deep Dive trend display","no"
"/helocHistory/13/v","number","190953.11","data.json","stored/rendered but not master-plan input","Plan/Deep Dive trend display","no"
"/helocHistory/14/m","string","Apr","data.json","stored/rendered but not master-plan input","Plan/Deep Dive trend display","no"
"/helocHistory/14/v","number","193168.43","data.json","stored/rendered but not master-plan input","Plan/Deep Dive trend display","no"
"/helocHistory/15/m","string","May","data.json","stored/rendered but not master-plan input","Plan/Deep Dive trend display","no"
"/helocHistory/15/v","number","195659.82","data.json","stored/rendered but not master-plan input","Plan/Deep Dive trend display","no"
"/helocHistory/16/m","string","Jun","data.json","stored/rendered but not master-plan input","Plan/Deep Dive trend display","no"
"/helocHistory/16/v","number","196967.31","data.json","stored/rendered but not master-plan input","Plan/Deep Dive trend display","no"
"/helocHistory/17/m","string","Jul","data.json","stored/rendered but not master-plan input","Plan/Deep Dive trend display","no"
"/helocHistory/17/v","number","201085.16","data.json","stored/rendered but not master-plan input","Plan/Deep Dive trend display","no"
"/helocHistory/18/m","string","Aug 26","data.json","stored/rendered but not master-plan input","Plan/Deep Dive trend display","no"
"/helocHistory/18/v","number","201586.16","data.json","stored/rendered but not master-plan input","Plan/Deep Dive trend display","no"
"/helocHistory/18/note","string","Only $1,067.84 left","data.json","stored/rendered but not master-plan input","Plan/Deep Dive trend display","no"
"/helocLimit","number","202654","data.json","load-bearing engine input","public/forecast.js mission/debt projection + pages","yes"
"/helocSummary","string","Balance grew $7,536.96 over 18 months despite $78,177 of repayments, because $86,514 was advanced and $15,029 of interest was capitalised. Since the February 2026 paydown it has risen every month — +$13,525.55 in six.","data.json","stored/rendered but not master-plan input","Deep Dive display","no"
"/helocUse/0/label","string","Credit card payments","data.json","stored/rendered but not master-plan input","Deep Dive forensic display","no"
"/helocUse/0/amount","number","22230","data.json","stored/rendered but not master-plan input","Deep Dive forensic display","no"
"/helocUse/0/n","number","32","data.json","stored/rendered but not master-plan input","Deep Dive forensic display","no"
"/helocUse/0/note","string","Card balances moved onto the house. The rate falls from 21–27% to 4.90%, but the debt stops amortising and becomes permanent.","data.json","stored/rendered but not master-plan input","Deep Dive forensic display","no"
"/helocUse/1/label","string","Into chequing / savings","data.json","stored/rendered but not master-plan input","Deep Dive forensic display","no"
"/helocUse/1/amount","number","17466","data.json","stored/rendered but not master-plan input","Deep Dive forensic display","no"
"/helocUse/1/n","number","54","data.json","stored/rendered but not master-plan input","Deep Dive forensic display","no"
"/helocUse/1/note","string","Borrowed money topping up day-to-day accounts. Where it went next is only traceable for the few cases below.","data.json","stored/rendered but not master-plan input","Deep Dive forensic display","no"
"/helocUse/2/label","string","Interest charged","data.json","stored/rendered but not master-plan input","Deep Dive forensic display","no"
"/helocUse/2/amount","number","15029.18","data.json","stored/rendered but not master-plan input","Deep Dive forensic display","no"
"/helocUse/2/n","number","18","data.json","stored/rendered but not master-plan input","Deep Dive forensic display","no"
"/helocUse/2/note","string","The cost of the facility, capitalised onto the balance — about $835/month. Paying the minimum covers this and nothing else.","data.json","stored/rendered but not master-plan input","Deep Dive forensic display","no"
"/helocUse/3/label","string","Household bills, paid direct","data.json","stored/rendered but not master-plan input","Deep Dive forensic display","no"
"/helocUse/3/amount","number","14271.63","data.json","stored/rendered but not master-plan input","Deep Dive forensic display","no"
"/helocUse/3/n","number","5","data.json","stored/rendered but not master-plan input","Deep Dive forensic display","no"
"/helocUse/3/note","string","Property tax $5,639.67 · Triangle Mastercard $3,778.00 and $3,663.96 · BC Hydro $790.00 · CRA tax owed $400.00.","data.json","stored/rendered but not master-plan input","Deep Dive forensic display","no"
"/helocUse/4/label","string","E-transfers out","data.json","stored/rendered but not master-plan input","Deep Dive forensic display","no"
"/helocUse/4/amount","number","13061.9","data.json","stored/rendered but not master-plan input","Deep Dive forensic display","no"
"/helocUse/4/n","number","26","data.json","stored/rendered but not master-plan input","Deep Dive forensic display","no"
"/helocUse/4/note","string","Sent straight from the HELOC. TD names no payee, so most of this is unattributable — it includes the Wise holiday funding and the lacrosse fees.","data.json","stored/rendered but not master-plan input","Deep Dive forensic display","no"
"/helocUse/5/label","string","Cash withdrawal","data.json","stored/rendered but not master-plan input","Deep Dive forensic display","no"
